60,Not Okay,2022-07-29,temp,Comedy,https://image.tmdb.org/t/p/original//x1q3FkqFHBkMeKnHiS6GYgdLvUs.jpg,https://image.tmdb.org/t/p/original//bHTAaLCXnMTThs57mAbptjmOLX2.jpg,"An ambitious young woman, desperate for followers and fame, fakes a trip to Paris to up her social media presence. When a terrifying incident takes place in the real world and becomes part of her imaginary trip, her white lie becomes a moral quandary that offers her all the attention she’s wanted."
44,Parasite,2019-05-30,temp,Top Rated,https://image.tmdb.org/t/p/original//7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,https://image.tmdb.org/t/p/original//TU9NIjwzjoKPwQHoHshkFcQUCG.jpg,"All unemployed, Ki-taek''s family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident."
111,Porn to Be Free,2016-06-24,temp,Documentaries,https://image.tmdb.org/t/p/original//xhB2hGJBSvK69ZDOZJvNnoGh9vL.jpg,https://image.tmdb.org/t/p/original//slh9qCbyDcMN2rC9FiueZ6pR2fj.jpg,"Italy, 1970. An increasing legion of harmless warriors begins a peaceful struggle for sexual freedom through pornography, shaking and shocking religious authorities and conservative political institutions. They are ironic, happy, crazy. They are dreamers, defenders of definitive communion between body and soul. But they were censored and humiliated. They were mistreated and arrested for demanding loud a new cultural renaissance."
49,Pulp Fiction,1994-09-10,temp,Top Rated,https://image.tmdb.org/t/p/original//fIE3lAGcZDV1G6XM5KmuWnNsPp1.jpg,https://image.tmdb.org/t/p/original//suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"A burger-loving hit man, his philosophical partner, a drug-addled gangster''s moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time."
221,Redeeming Love,2022-01-21,temp,Romance,https://image.tmdb.org/t/p/original//z8VpsTdIjBhdeGeNEsHFwz6MJXp.jpg,https://image.tmdb.org/t/p/original//lD8dFIk9wDEvOwZw0RB47e346io.jpg,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.
200,Renters,2011-12-13,temp,Netflix Originals,https://image.tmdb.org/t/p/original//9c2wpkA6m6u6HVowX7mNF6BotUR.jpg,https://image.tmdb.org/t/p/original//8FArEwRPSUxb9pgbHyneWpo6apG.jpg,You won't believe how some tenants treat other people's homes in this fly-on-the-wall series.
215,Resident Evil: Welcome to Raccoon City,2021-11-24,temp,Horror,https://image.tmdb.org/t/p/original//7uRbWOXxpWDMtnsd2PF3clu65jc.jpg,https://image.tmdb.org/t/p/original//o76ZDm8PS9791XiuieNB93UZcRV.jpg,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night."
116,Russia's Wild Tiger,2022-01-30,temp,Documentaries,https://image.tmdb.org/t/p/original//32r7n0NgFAoV8Xepg0aYz46VYd6.jpg,https://image.tmdb.org/t/p/original//mYSU5nCYVfUBh51TGu7V5fW6XXd.jpg,"Records the battle for the survival of the big cats and reveals intimate details of their lives. The animals they prey on are also in the film: tigers couldn’t survive without sika deer, Altai wapiti, wild boars and Asian black bears. Guiding the viewer through the film, an elder tiger tells the story of his cub, born in a conservation area, the year after he leaves his mother."
39,Schindler's List,1993-12-15,temp,Top Rated,https://image.tmdb.org/t/p/original//sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,https://image.tmdb.org/t/p/original//loRmRzQXZeqG78TqZuyvSlEQfZb.jpg,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.
87,See for Me,2022-01-07,temp,Horror,https://image.tmdb.org/t/p/original//qk1ZERG6yhwAJqTobmDgw8jRL2C.jpg,https://image.tmdb.org/t/p/original//tzNx4y7kYf1Xw3F3T6QxrE7PPwb.jpg,"When blind former skier Sophie cat-sits in a secluded mansion, three thieves invade for the hidden safe. Sophie''s only defense is army veteran Kelly, who she meets on the See For Me app. Kelly helps Sophie defend herself against the invaders and survive."
71,Shark Bait,2022-05-13,temp,Horror,https://image.tmdb.org/t/p/original//mVVU9zC8snNHlcqYONY2HOsh9ob.jpg,https://image.tmdb.org/t/p/original//jVGHRpSgtE2MQLJhC5q4lXmPNQW.jpg,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk."
125,Shortland Street,1992-05-25,temp,Netflix Originals,https://image.tmdb.org/t/p/original//2m2W5m2UIuxv2EkgfMvEms0iAGq.jpg,https://image.tmdb.org/t/p/original//8R2sq2uf1c2KjhslRiGrmimKGpO.jpg,"A fast-paced serial drama in an urban setting, this show explores the lives and loves of the patients and staff of a modern metropolitan hospital and contains a heady mix of medical crisis, human drama, comedy, romance and suspense."
64,Sing 2,2021-12-01,temp,Comedy,https://image.tmdb.org/t/p/original//aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,https://image.tmdb.org/t/p/original//6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage."
54,Sonic the Hedgehog 2,2022-03-30,temp,Comedy,https://image.tmdb.org/t/p/original//6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,https://image.tmdb.org/t/p/original//egoyMDLqCxzjnSrWOz50uLlJWmD.jpg,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands."
29,Spider-Man: No Way Home,2021-12-15,temp,Trending,https://image.tmdb.org/t/p/original//1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,https://image.tmdb.org/t/p/original//ocUp7DJBIc8VJgLEw1prcyK1dYv.jpg,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man."
38,Spirited Away,2001-07-20,temp,Top Rated,https://image.tmdb.org/t/p/original//39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,https://image.tmdb.org/t/p/original//hZth9NCeXvvO7Xi98d8q34e1Ier.jpg,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family."
124,Taskmaster NZ,2020-10-21,temp,Netflix Originals,https://image.tmdb.org/t/p/original//kZLpf13KnAc8u78sy4BUpa4tkwR.jpg,https://image.tmdb.org/t/p/original//aJP6btfYhzjccJZwlKOg4CBRqY.jpg,"Jeremy Wells reigns supreme alongside his royal assistant Paul Williams, in the highly anticipated local version of Taskmaster. They''ll be putting Kiwi comedians through their paces in a series of bizarre, hilarious and ingenious tasks."
202,The Bachelor New Zealand,2015-03-17,temp,Netflix Originals,https://image.tmdb.org/t/p/original//yVPUYhcel5n2z46OAL8ZNrVGYq6.jpg,https://image.tmdb.org/t/p/original//8qU5dn0DaJb6eKtGDzsPg8z1iWQ.jpg,"New Zealand version of the reality dating competition where a single bachelor dates multiple women over several weeks, narrowing them down to hopefully find his true love."
62,The Bad Guys,2022-03-17,temp,Comedy,https://image.tmdb.org/t/p/original//7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,https://image.tmdb.org/t/p/original//9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,"When the infamous Bad Guys are finally caught after years of countless heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison."
25,The Black Phone,2022-06-22,temp,Trending,https://image.tmdb.org/t/p/original//p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,https://image.tmdb.org/t/p/original//AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"Finney Shaw, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney."
68,The Boss Baby: Family Business,2021-07-01,temp,Comedy,https://image.tmdb.org/t/p/original//kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,https://image.tmdb.org/t/p/original//yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.
46,The Dark Knight,2008-07-14,temp,Top Rated,https://image.tmdb.org/t/p/original//qJ2tW6WMUDux911r6m7haRef0WH.jpg,https://image.tmdb.org/t/p/original//nMKdUUepR0i5zn0y1T4CsSB5chy.jpg,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker."
70,The Exorcism of God,2022-03-11,temp,Horror,https://image.tmdb.org/t/p/original//hangTmbxpSV4gpHG7MgSlCWSSFa.jpg,https://image.tmdb.org/t/p/original//b1L7qevxiVpkVFq4dmdQPGFPWH0.jpg,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time."
35,The Godfather,1972-03-14,temp,Top Rated,https://image.tmdb.org/t/p/original//3bhkrj58Vtu7enYsRolD1fZdja1.jpg,https://image.tmdb.org/t/p/original//rSPw7tgCH9c6NqICZef4kZjFOQ5.jpg,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
31,The Godfather: Part II,1974-12-20,temp,Top Rated,https://image.tmdb.org/t/p/original//hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,https://image.tmdb.org/t/p/original//poec6RqOKY9iSiIUmfyfPfiLtvB.jpg,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba."
48,"The Good, the Bad and the Ugly",1966-12-23,temp,Top Rated,https://image.tmdb.org/t/p/original//bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,https://image.tmdb.org/t/p/original//x4biAVdPVCghBlsVIzB6NmbghIz.jpg,"While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold."
212,The Grandmother,2022-01-28,temp,Horror,https://image.tmdb.org/t/p/original//eIUixNvox4U4foL5Z9KbN9HXYSM.jpg,https://image.tmdb.org/t/p/original//An1nKjXahrChfEbZ3MAE8fsiut1.jpg,"A Paris model must return to Madrid where her grandmother, who raised her, has had a stroke. But spending just a few days with this relative turns into an unexpected nightmare."
79,The Jack in the Box: Awakening,2022-02-24,temp,Horror,https://image.tmdb.org/t/p/original//3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,https://image.tmdb.org/t/p/original//xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims."
130,The Legendaries,2019-02-08,temp,Netflix Originals,https://image.tmdb.org/t/p/original//3Z68s7a63wtQyrFyeFvfwE3hvps.jpg,https://image.tmdb.org/t/p/original//zqx64ACNW8dFeviWdBtEPgdLvOS.jpg,"The Legendaries are a team of warriors who must relive their childhood to make amends for their adult mistakes. United once, united forever. Based on the original French comic book series."
50,The Lord of the Rings: The Return of the King,2003-12-01,temp,Top Rated,https://image.tmdb.org/t/p/original//rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,https://image.tmdb.org/t/p/original//pm0RiwNpSja8gR0BTWpxo5a9Bbl.jpg,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron''s forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord''s realm."
56,The Lost City,2022-03-24,temp,Comedy,https://image.tmdb.org/t/p/original//neMZH82Stu91d3iqvLdNQfqPPyl.jpg,https://image.tmdb.org/t/p/original//1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city''s lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her."
57,The Man from Toronto,2022-06-24,temp,Comedy,https://image.tmdb.org/t/p/original//uTCfTibqtk4f90cC59bLPMOmsfc.jpg,https://image.tmdb.org/t/p/original//iOFBH9KtjKMntbP2kheeOpMQTcC.jpg,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at an Airbnb."
114,The Mystery of Marilyn Monroe: The Unheard Tapes,2022-04-27,temp,Documentaries,https://image.tmdb.org/t/p/original//9Ab3MEngH2sWK8uydGBFfgZDB4z.jpg,https://image.tmdb.org/t/p/original//nXH3PbWtH7qpWlaAwFCvvh40pk8.jpg,This documentary explores the mystery surrounding the death of movie icon Marilyn Monroe through previously unheard interviews with her inner circle.
77,The Passenger,2022-06-03,temp,Horror,https://image.tmdb.org/t/p/original//6bYCDIYqT3GpE6ICnMP6HvUlJMT.jpg,https://image.tmdb.org/t/p/original//9hhRzLzP1enjENXiGJocAHyWFmS.jpg,"Four people traveling in a van run over a lone woman while she is walking in the dark down a country road. After loading her into the vehicle to take her to the nearest hospital, they notice that she is behaving rather strangely. The occupants of the van soon realise that the time has come to fight for their lives, and together they agree on one very simple rule: '"do not sit next to her.'""
34,The Shawshank Redemption,1994-09-23,temp,Top Rated,https://image.tmdb.org/t/p/original//q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,https://image.tmdb.org/t/p/original//kXfqcdQKsToO0OUXHcrrNCHDBzO.jpg,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope."
225,The Twilight Saga: Eclipse,2010-06-23,temp,Romance,https://image.tmdb.org/t/p/original//3mFM80dPzSqoXXuC2UMvLIRWX32.jpg,https://image.tmdb.org/t/p/original//r4OqScx7hVXsG1obaJjJKJNaxHT.jpg,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life."
90,The Valet,2022-05-11,temp,Romance,https://image.tmdb.org/t/p/original//q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,https://image.tmdb.org/t/p/original//ba3oFhz6DkzSjVXsr50AGRMkfh8.jpg,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos."
227,Three Steps Above Heaven,2010-12-03,temp,Romance,https://image.tmdb.org/t/p/original//fcFz2xEZodKOxHDn9DazxPYHDSc.jpg,https://image.tmdb.org/t/p/original//2Mq10FWFbxoYgsZysWlw7T9wSNe.jpg,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense"
95,Through My Window,2022-02-04,temp,Romance,https://image.tmdb.org/t/p/original//6gg7fvKc1ZxP9yCczweSxIGYp4S.jpg,https://image.tmdb.org/t/p/original//4rsomWxlqnHt3muGYK06auhOib6.jpg,"Raquel''s longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family''s objections."
213,Titanic 666,2022-04-15,temp,Horror,https://image.tmdb.org/t/p/original//EX0ITg5YqDgFHjujpTNhEPaJSL.jpg,https://image.tmdb.org/t/p/original//5DCIRgOrCTayoCGggVn1kyqs1Vh.jpg,"After a mammoth cruise ship sails over the site of the Titanic’s disaster, dark and deadly events start to occur on board. As the ship’s captain investigates the tragic occurrences, it becomes clear that the passengers and crew from the original Titanic have returned."
69,Too Old for Fairy Tales,2022-03-18,temp,Comedy,https://image.tmdb.org/t/p/original//mwT58VqFZyAeQbscfynxtroqaft.jpg,https://image.tmdb.org/t/p/original//jq1OvQj3El8BxhUxKmfmJaL8CzA.jpg,"In Waldek''s life, filled mainly with computer games, there is a real earthquake. During her absence, mum stays under the care of a crazy and unpredictable aunt, who introduces discipline that has been alien to him so far and imposes new duties. But although an extraordinary relative gives Waldek a real survival camp, the boy also receives the most valuable life lesson from her."
27,Top Gun: Maverick,2022-05-24,temp,Trending,https://image.tmdb.org/t/p/original//62HCnUTziyWcpDaBO2i1DX17ljH.jpg,https://image.tmdb.org/t/p/original//odJ4hx6g6vBt4lBWKFD1tI8WS4x.jpg,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen."
52,Turning Red,2022-03-10,temp,Comedy,https://image.tmdb.org/t/p/original//qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,https://image.tmdb.org/t/p/original//fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda."
211,V for Vengeance,2022-06-07,temp,Horror,https://image.tmdb.org/t/p/original//jLtP8TLycVzLUlkkhp8PipXfUh6.jpg,https://image.tmdb.org/t/p/original//zSDyqp2mhV45ZjI1EUBMfzupKKt.jpg,"After learning that their younger sibling escaped an earlier kidnapping attempt that also killed their parents, two estranged sisters must join forces to rescue her from a group of bloodthirsty vampires. Out for revenge and control of a vampirism vaccine, Thorn and his band of the undead soon learn that they messed with the wrong family."
58,Valley of the Dead,2022-03-11,temp,Comedy,https://image.tmdb.org/t/p/original//avokvOwhjVR9GgISsSSgb2A343G.jpg,https://image.tmdb.org/t/p/original//h6XfgbzQEV4sitsIVY63pawLI0s.jpg,"They''re soldiers on different sides of the war. But when the dead come back to life, the only side they want to be on is the one that survives."
128,Vegas,2021-04-19,temp,Netflix Originals,https://image.tmdb.org/t/p/original//rcf0lknfnbPD6aT6iQeSmIE5szu.jpg,https://image.tmdb.org/t/p/original//6r5ioLgouMiVVEoAD1h56z9oC7u.jpg,"A business owner is thrust into New Zealand''s dark underbelly after a million-dollar drug deal goes wrong on a blood-stained night, setting off a chain of events between dangerous factions."
214,Veneciafrenia,2022-04-22,temp,Horror,https://image.tmdb.org/t/p/original//luMC56bwZqaECYRz6X7sXjqN6nd.jpg,https://image.tmdb.org/t/p/original//egS5SHI4Ppwmb65lUjqsy79ASnN.jpg,A group of spanish tourists in Venice finds themselves fighting for their lives against locals that are not too keen on foreigners.
122,Wellington Paranormal,2018-07-11,temp,Netflix Originals,https://image.tmdb.org/t/p/original//eaGpAP4bKMjVlMIoGqKzMRJ2OIG.jpg,https://image.tmdb.org/t/p/original//yj8lWif4xcQCMIwPqEhqroso9jv.jpg,"New Zealand''s capital is a hotbed of supernatural activity... so Officers Minogue and O''Leary, who featured in the vampire documentary What We Do In The Shadows, take to the streets to investigate all manner of paranormal phenomena."
32,Your Eyes Tell,2020-10-23,temp,Top Rated,https://image.tmdb.org/t/p/original//cVn8E3Fxbi8HzYYtaSfsblYC4gl.jpg,https://image.tmdb.org/t/p/original//v5CEt88iDsuoMaW1Q5Msu9UZdEt.jpg,"A tragic accident lead to Kaori''s blindness, but she clings to life and the smaller pleasures it can still afford her. She meets Rui and begins to talk to him. Rui was once a promising kickboxer, but something happened in his past. Kaori''s smile brings out a change in Rui. However, the two are connected in more than one way. Rui attempts to do what is right."
41,Your Name.,2016-08-26,temp,Top Rated,https://image.tmdb.org/t/p/original//q719jXXEzOoYaps6babgKnONONX.jpg,https://image.tmdb.org/t/p/original//mMtUybQ6hL24FXo0F3Z4j2KG7kZ.jpg,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other."
51,Z-O-M-B-I-E-S 3,2022-07-09,temp,Comedy,https://image.tmdb.org/t/p/original//ug8X5UkgdvcZ0WW0WNo5p0F1NGn.jpg,https://image.tmdb.org/t/p/original//wNQpfAZkySbinb93qVwWIWaot1x.jpg,"Zed and Addison are beginning their final year at Seabrook High in the town that’s become a safe haven for monsters and humans alike. Zed is anticipating an athletic scholarship that will make him the first Zombie to attend college, while Addison is gearing up for Seabrook’s first international cheer-off competition. Then suddenly, extraterrestrial beings appear around Seabrook, provoking something other than friendly competition."
